distance_along_trip,n
202.23798521,38
202.36802556,18
202.66831659,16
202.76380178,19
202.82097501,15
202.84085734,38
202.84868184,38
202.95276626,16
202.97290704,19
202.98301901,16
203.08399377,19
203.28999964,24
203.43021847,200
203.44915195,20
203.56192642,20
203.73034624,19
203.91647229,19
204.0208247,20
204.05892384,4
204.20105318,10
204.33435558,19
204.40643909,38
204.58280638,18
204.6928347,19
204.77090766,19
204.7974113,17
204.84299555,19
204.96239263,19
205.00358446,19
205.0817499,13
205.1403462,40
205.30808191,20
205.58111165,20
205.78387892,16
205.91007681,60
205.95300327,21
206.12776465,20
206.40000454,20
206.41737786,20
206.63621133,16
206.78257283,100
206.92524701,20
206.98518637,17
206.99057983,40
207.16300875,20
207.26402618,16
207.27217817,80
207.54311746,20
207.60834965,40
207.68774332,20
207.73946184,19
207.80026731,19
207.86771016,16
207.8907999,19
207.96620768,15
208.15809287,14
208.42185616,40
208.61168763,20
208.64953802,19
208.68500779,40
208.78425053,38
208.89602638,16
208.94687641,30
209.0738904,15
209.12878795,19
209.1870815,19
209.208094,20
209.25442969,19
209.43506446,20
209.61159519,19
209.63832132,190
209.65687923,16
209.73816565,20
209.93850365,40
210.3994496,40
210.41264882,19
210.52095012,19
210.61136121,19
211.10829149,8
211.11413787,40
211.14464511,20
211.14970974,19
211.21671974,19
211.22992628,19
211.29239554,60
211.34430117,20
211.47789364,20
211.61620882,76
211.87423374,19
211.91584958,16
212.06002493,60
212.07307036,36
212.26191711,19
212.32535484,20
212.32780373,20
212.40449246,20
212.47029833,20
212.53038372,7
212.54392685,16
212.73109014,13
212.7344567,20
212.78484867,10
212.87566635,20
212.99692046,20
213.00448418,16
213.39824889,19
213.66362086,19
213.71114245,20
213.792027,34
213.91625207,76
214.05993278,40
214.19489273,40
214.33627232,6
214.40893943,37
214.7085205,15
214.72357769,19
214.75581702,19
215.07845849,20
215.42402721,18
215.66017753,19
215.66181661,20
215.71098028,19
215.74218807,20
215.82302436,20
215.92590208,15
216.64544187,20
216.67571669,19
216.80804556,20
216.89915927,20
216.92952978,32
217.04845067,18
217.11249001,20
217.20617041,20
217.33747703,20
217.46277621,20
217.55112162,19
217.75290066,19
217.76151697,20
217.80948252,20
217.9557627,20
218.34436504,19
218.3561167,20
218.593994,19
218.75146414,13
218.79805728,60
218.81638997,20
218.8723837,20
219.06626468,40
219.11679128,17
219.17349379,19
219.25194146,19
219.27946579,19
219.51292048,23
219.63261534,20
219.83556019,23
219.9315574,20
220.0221666,19
220.05695644,20
220.10766341,20
220.1703557,20
220.70685596,57
220.91229658,15
221.08878325,20
221.16786845,17
221.21854564,17
221.32535683,19
221.35988692,19
221.36864562,20
221.40367633,36
221.575739,20
221.71579975,38
221.76003245,12
222.06592538,38
222.10019043,20
222.10755242,19
222.18421181,20
222.37770923,19
222.6030459,20
222.70690847,15
222.81751257,20
222.95213628,19
222.95413142,56
223.03214735,19
223.54867694,20
223.55425039,20
223.58191074,37
223.63400451,19
223.87072474000001,19
224.09613303,38
224.1021579,38
224.13925745,38
224.36690178999999,20
224.4225483,20
224.56628525,16
224.9475427,95
224.99777595,20
225.43987965,20
225.61118099,19
225.95239088,20
226.07762006,20
226.46220418,24
227.12865809,20
227.21108158,19
227.47588545,18
227.66135457,20
228.00921117,9
228.08532077,2
228.2168748,39
228.32930433,40
228.40706311,15
228.47167323,38
228.5499692,16
228.73743318,20
228.74310702,17
228.9072668,20
229.06068666,18
229.30494497,14
229.31190707,20
229.31196339,20
229.40603133,19
229.6094507,20
229.98599786,20
230.00136327,20
230.0595252,95
230.2385381,16
230.32393638,20
230.51597012,7
230.56388397,20
230.64673209,20
230.7865945,20
230.81685594,152
230.89276179,19
231.08560332,38
231.20550362,20
231.39752051,38
231.43158357,20
231.53382317,37
231.84223988,7
232.01810893,20
232.04335266,20
232.11396428,20
232.42117839,20
232.8322001,19
233.03290783,19
233.13849733,40
233.36029406,9
233.50374045,16
233.58623106,19
233.66360469,57
233.78845952,20
233.81414174,20
233.88629479,19
233.97595118,19
234.28806374,40
234.3114165,20
234.40880551,19
234.66167717,20
234.78776103,20
234.91329357,32
234.93038532,19
234.96421158,40
235.052702,19
235.1697968,20
235.1715077,100
235.49556894,20
235.52007523,19
235.60512089,19
236.01185653,40
236.30617234,40
236.55664062,19
236.5671761,20
236.59422241,20
237.11525546,20
237.19988766,20
237.21342541,40
237.21672091,16
237.32178674,35
237.43037036,20
237.48546153,20
237.53942484,16
237.65453932,17
237.66392974,19
237.73802052,20
237.8637823,20
238.06265691,16
238.1002141,20
238.37230455,20
238.38911545,20
238.44728543,20
238.45784232,21
238.57160217,39
238.61564009,20
238.83161316,22
239.25736551,19
239.52633226,20
239.7499313,20
240.10677405,20
240.20454338,20
240.35359476,19
240.6678686,19
240.85952869,20
240.88932556,20
241.19920717,24
241.39715916,40
241.41175142,20
241.4549623,20
241.489602,40
241.56906327,8
241.84981549,20
242.10560571,14
242.17145324,20
242.41646172,14
242.59867588,20
242.61954369,20
242.75049458,10
242.77716371,20
242.9973543,20
243.22927271,20
243.31840842,20
243.57525002,10
243.72473753,54
243.87258814,17
244.0054874,37
244.09278285,20
244.23187334,16
244.25188539,38
244.36757587,14
244.53402573,20
244.66364943,18
244.69422454,19
245.01431284,20
245.12504027,19
245.20023304,20
245.22468584,16
245.27951397,20
245.58089291,20
246.39907069,18
246.41538116,20
246.67178658,15
246.70454767,16
246.81570161,38
246.94041209,20
247.0174984,20
247.08406074,19
247.35513307,40
247.38035237,57
247.40487155,19
247.53999463,20
247.63087084,20
247.75925474,20
248.29346966,35
248.43202621,20
248.47006199,20
248.51208635,40
248.55550456,40
248.87096255,38
249.00218963,80
249.31284822,19
249.38367192,19
249.4233017,40
249.44040485,14
249.53373489,20
249.5369198,16
249.83399848,15
249.93215333,34
249.96595535,20
250.13108357,19
250.32175143,19
250.3827794,20
250.43362998999999,40
250.52373939,20
250.59174328,20
250.60529395,24
250.68854702,20
251.00569579,19
251.30999864,20
251.45217345,19
251.53784766,40
251.58825507,16
251.71822851,20
251.79689332,15
251.79900404,19
252.01135062,59
252.05788849,40
252.16990571,19
252.32532799,19
252.76104146,107
252.77394038,20
252.86274032,40
252.91760668,20
252.98879019,20
253.01683685,20
253.29680083,20
253.31268344,19
253.40322374,19
253.66729693,20
253.9483604,19
253.98613141,11
254.20589392,60
254.27964173,80
254.89559037,18
255.04706838,20
255.33513215,20
255.38998022,5
255.49436378,19
255.57730879,40
255.61242127,38
255.87848408,19
255.91706086,19
255.96443742,19
256.0060934,13
256.14249693,20
256.20923471,38
256.35652224,20
256.38443814,38
256.48610871,19
256.54018523,19
256.58009219,20
256.9524741,20
256.98116797,15
257.14663834,39
257.1631107,20
257.81903054000003,15
258.2824501,15
258.83793083,20
258.94162738,19
259.00080862,20
259.04044113,40
259.04258515,18
259.35780858,20
259.36565254,120
259.37374393,19
259.51313786,19
259.55709383,60
259.59346285,60
259.7561444,20
260.19770817,40
260.24678397,30
260.29543026,20
260.37032918,15
260.89416955,17
261.29152975,20
261.29268921,20
261.34297186,20
261.52506249,20
261.86766555,20
262.64674047,40
262.80447286,60
262.84808343,20
262.92733462,19
263.13012593,20
263.29777991,18
263.60596269,15
263.74941557,20
264.01076834,20
264.07016445,20
264.56883039,13
264.80678718,20
264.83454593,19
264.90157369,20
264.93651005,15
264.95378974,20
265.39442442,20
265.56538035,6
265.70001809,40
265.8127563,19
265.97692789,20
266.20430491,19
266.2826955,40
266.6362085,20
266.98430061,20
267.40614196,15
267.57139716,19
267.72610641,24
268.18775488,20
268.21675774,20
268.29231265,58
268.75329571,80
268.96711795,19
268.97621114,19
269.04670742,20
269.56637383,20
269.74260887,19
269.79126672,20
269.81309111,19
269.85542416,19
270.11199802,19
270.24033109,20
270.31488894,20
270.36546686,17
270.42247172,30
270.60384921,19
270.71277015,20
271.40174036,40
271.44144449,40
271.47355824,19
271.47849666,39
271.54759701,20
271.71692372,38
271.88012084,17
271.93383933,40
271.96350929,19
272.05360071,6
272.06269421,14
272.23758836,20
272.5136789,20
272.99024099,20
273.07595604,20
273.24624623,18
273.57142257,19
273.66935376,20
273.83283085,19
273.90327166,18
274.23265356,20
274.68982259,19
274.79936676,19
274.85985095,20
274.994947,20
275.36177808,15
275.3703264,40
275.5348535,15
275.6261511,19
275.62735765,20
275.70037412,20
276.0884024,20
276.77780701,20
276.80804069,20
276.84596489,20
276.8502447,19
276.99375226,15
277.46446726,19
277.54412382,20
277.71826655,29
277.87633889,20
277.95357156,20
277.98689253,20
278.0226868,99
278.1842147,17
278.20763258,20
278.27861968,20
278.33063684,16
278.38751133,20
278.63273887,13
278.63505265,15
278.72563486,20
278.73515139,20
278.87212064,20
279.02595535,22
279.13750193,20
279.50484502,39
279.54250564,36
279.60345733,30
279.62690991,20
279.69809035,19
279.73560817,38
279.78483057,20
279.83022332,19
279.89548472,20
279.91986336,6
279.99802335,20
280.2694125,20
280.3851494,19
280.41134555,19
280.41252722,19
280.42410035,20
280.51605181,19
280.61478546,20
280.82463106,19
280.93030414,20
281.06711053,20
281.13058237,18
281.13873045,20
281.14876071,17
281.50937947,19
281.57800932,20
281.99150943,20
282.08191844,20
282.14832474,20
282.18261161,24
282.58531333,40
282.61376211,20
282.75223776,19
282.8623037,9
282.95156058,16
282.96059188,60
282.98006622,20
283.01534718,19
283.13220317,38
283.70968603,20
283.84506523,20
283.94081891,40
284.01376096,28
284.06495062,34
284.29764162,20
284.44378986,19
284.65585467,16
284.76197882,20
285.13373129,19
285.25781133,20
285.27423585,18
285.37344197,17
285.51378865,20
285.5245697,15
285.6874615,20
285.75961706,15
285.94435432,19
286.0373371,40
286.30279679,20
286.34561334,20
286.59793579,20
286.60114588,19
286.67226451,20
287.13491185,19
287.155958,20
287.25446885,19
287.29428777,40
287.41823037,20
287.47953888,20
287.48249732,19
287.76741439,16
287.86418026,20
287.90992494,20
287.94229646,20
287.9533319,20
288.17667938,25
288.18909679,37
288.29569439,59
288.37737294,18
288.79459998,80
288.85270196,19
289.4037101,20
289.47143254,20
289.62176533,20
289.77179413,20
290.01218899,20
290.12623905,20
290.13256966,20
290.21019919,20
290.34535064,20
290.574757,40
290.74559224,20
290.77545197,20
291.0432449,19
291.45736884,20
291.63600213,19
291.68090249,20
291.8545421,39
292.00326221,20
292.88326939,17
292.99955823,20
293.74922384,20
293.82239687,20
293.88036548,40
294.14368142,19
294.31136357,20
295.04422599,20
295.1121769,20
295.15997197,20
295.53647096,20
295.80360565,20
295.87226165,19
296.21317819,13
296.21932587,10
296.23279429,20
296.2892292,20
296.32811262,20
296.38728585,40
296.45609683,40
296.49925852,19
296.50361231,20
296.53499784,18
296.55445699,12
296.7566585,40
296.79411252,20
296.89977612,15
297.00348724,19
297.11955185,13
297.19354287,20
297.2152152,10
297.30126417,20
297.39809349,19
297.40472422,20
297.45441128,20
297.61884579,20
297.63015972,20
297.77559136,19
297.89867497,20
298.06011394,20
298.19529555,20
298.21814365,19
298.31337034,20
298.47268988,20
298.54721507,20
298.83778401,17
299.05043252,18
299.07259514,20
299.41581373,19
299.47921101,20
299.54451274,20
299.65085505,13
299.67616208,19
299.83724263,20
300.17128969,20
300.35023639999997,40
300.44306185,40
300.65977403,40
300.72803416,19
301.04425522,19
301.15482326,20
301.22002055,20
301.22106239,20
301.25452435,19
301.42121109,20
301.43617766,13
301.69784504,4
301.77671062,35
301.96861797,19
302.05578533,16
302.091492,20
302.51450065,20
302.5461351,20
303.10739839,20
303.3520796,20
303.3698553,15
303.6414935,20
303.72652261,20
303.9235348,20
303.93836166,20
304.15316536,20
304.17942452,20
304.1870167,20
304.26884792,40
304.34135323,37
304.43261926,76
304.536049,20
304.87948717,20
304.88445087,36
304.91148025,20
305.1722178,20
305.46827742,19
305.64592858,19
305.74087213,19
305.82746535,20
306.03213786,16
306.03248576,20
306.14127108,19
306.24604099,19
306.3477632,19
306.43275668,20
306.73483271,14
306.81084786,38
306.8152556,20
306.83644209,16
306.87336277000003,40
307.05416272,19
307.82741252,20
308.01616425,18
308.33689911,20
308.40662821,5
308.62066921,20
308.65701466,24
308.65861912,21
308.72306744,40
308.73666247,6
309.08966453,6
309.18907645,57
309.2308996,20
309.29943497,20
309.76650982,27
309.91176824,20
310.08944412,20
310.17309561,20
310.23121929,40
310.24559752,20
310.26975262,3
310.30569236,20
310.3292731,20
310.34387496,40
310.53953861,20
310.5675149,14
310.68272185,9
310.71054378,19
310.91476606,60
311.32141267,20
311.65127117,19
311.66120715,13
311.68171671,20
311.71382518,20
311.74091791,20
311.75517535,20
311.93941332000003,18
312.19005576,19
312.30108963,20
312.41510064,60
312.5330836,20
312.86845445,20
312.88943462,34
313.10478165,20
313.22093393,5
313.23717511,19
313.25549764,5
313.31140888,19
313.43483765,20
313.49386641,20
313.53689138,14
313.58743506,76
313.61783228,20
313.94553363,40
314.05657043,20
314.24821533,17
314.24901814,20
314.43946384,20
314.48531884,17
314.49774464,19
314.51385808,14
314.66379517,13
314.72978046,9
314.84426669,20
314.84704981,20
315.08454684,20
315.17336621,20
315.36737044,20
315.42208216,64
315.42463628,18
316.02550139,20
316.11081877,20
316.29767022,20
316.46941037,14
316.49130829,15
316.93202358999997,40
316.99006704,1471
317.00697706,14
317.48649586,20
317.57859346,20
317.67122205,19
317.67535751,19
317.94397052,38
318.04602369,19
318.10436708,20
318.24896753,20
318.26220975,20
318.4829344,20
318.56406679,14
318.58331521,20
318.73824482,20
318.74559261,7
318.80698138,20
318.94706726,40
318.96678104,20
318.99603526,20
319.03703763,20
319.0901121,20
319.1035777,20
319.37416271,20
319.41703771,20
319.41777253,20
319.43196636,20
319.47163599,39
319.64013019,20
319.65628269,32
319.67627374,14
319.84908918,38
319.89528658,20
320.13505911,28
320.23339884,20
320.25710885,20
320.40783104,14
320.55986494,19
320.65901524,20
320.74407559,40
320.77278151,19
320.77310397,40
320.98341386,19
321.0776545,13
321.19414573,40
321.26824316,60
321.31874139,10
321.47388148,23
321.5462895,14
321.58989935,20
321.66229251,20
321.82530586,20
321.83604509,20
321.86821006,20
322.25828713,40
322.26679446,20
322.30050597,38
322.49769443,20
322.61067523,20
322.75337964,42
322.95323651,40
323.25025071,40
323.53477408,20
323.58067775,20
323.6905665,100
323.77912304,20
324.29686133,15
324.32224917,19
324.36858861,26
324.39815344,20
324.41836189000003,19
324.42454455,19
324.47322815,20
324.71113244,19
324.81621835,55
324.84803606,26
324.91757038,37
324.92596763,14
325.01357503,20
325.22350587,19
325.39429467,14
325.49364845,19
325.65175716,20
325.66145731,16
325.71025857,20
325.90738089,16
326.14617449,16
326.22968243,20
326.33456397,20
326.37292892,20
326.41817213,19
326.65867127,14
326.69564332,20
326.93364405,20
326.95342816,20
327.20452454,14
327.28397913,20
327.28744009,8
327.28776618,40
327.56696319,20
327.80210595,5
327.8880678,20
328.20238071,20
328.23914588,40
328.39824981,39
328.59939702,45
328.66043181,18
328.85948573,20
328.8630422,16
328.86457895,40
329.05688924,20
329.20888827,17
329.25556784,20
329.34071899,16
329.35926609,19
329.40545542,40
329.56101301,42
329.6767353,26
329.9426236,20
329.95961765,20
329.9938738,20
330.01215677,20
330.08551444,20
330.12773329,16
330.12977232,20
330.13752457,20
330.3182849,14
330.47900606,20
330.8641263,38
331.02975176,20
331.17630816,20
331.19493266,17
331.72706704,17
332.2077668,20
332.28766487,19
332.32256931,100
332.37612653,17
332.60007849,19
332.67932332,13
332.74223076,19
333.02275714,14
333.08885648,20
333.21582188,20
333.23019222,20
333.30203842,16
333.42922307,30
333.43633746,19
333.43889982,140
333.50551746,38
333.55690729,76
333.63252896,19
333.87585826,20
334.0103695,19
334.19560285,20
334.24580452,20
334.27398996,25
334.28919164,20
334.39628301,20
334.40561191,20
334.68340398,20
335.05133533,19
335.08516849,19
335.20076825,20
335.23994034,20
335.37011235,19
335.4696261,38
335.82296575,20
335.97446568,134
336.11248546,57
336.11672708,15
336.13338148,20
336.15918074,14
336.21717329,19
336.40781742,58
336.41756012,20
336.47634355,20
336.55787217,60
336.6272848,19
336.67633686,18
336.74027506,20
336.77003122,20
336.92439762,16
336.97448203,19
336.97817794,19
337.06510756,20
337.15032042,20
337.2042098,36
337.24838784,20
337.25578647,18
337.4159746,14
337.49984481,25
337.52698287,20
337.72715805,20
337.7821503,20
337.78676726,19
337.94223391,19
337.95071999,38
337.99540393,15
338.0305635,20
338.10808882,20
338.37904894,40
338.49366608,19
338.88020993,18
338.96027324,19
338.96232898,11
339.00148013,19
339.0175978,19
339.09300661,20
339.3950669,19
339.40878689,20
339.43097929,93
339.62636205,34
339.8883416,20
340.02414743,20
340.04165031,40
340.51566584,19
340.55618913,2
340.90428065,19
341.78161736,19
342.06110644,2
342.0751198,20
342.33547833,20
342.4395694,20
342.44813036,18
342.5615848,31
342.63712955,20
342.703563,40
342.850966,17
342.96077319,20
343.11899096,20
343.162469,19
343.21293963,20
343.25808219,40
343.27825841,20
343.46702391,20
343.69994386,14
343.77678111,19
344.28010609,20
344.44923757,20
344.47851413,40
344.63677289,20
344.97899679,19
345.00000892,20
345.31154181,19
345.326136,17
345.37107129,40
345.37790376,18
345.57235681,20
345.74820599,19
345.78227602,20
346.06796695,19
346.45985037,20
346.627831,20
346.74594111,19
346.85491908,5
346.89467062,12
346.96809013,20
347.00232722,18
347.12776567,30
347.34649663,18
347.35378919,19
347.40962869,16
347.62769749,20
347.73440527,20
347.98306932,15
348.11243614,43
348.13663761,19
348.13851382,20
348.15849532,17
348.41813404,19
348.4965281,12
348.62675067,18
348.74390129,19
349.06595435,19
349.24216739,20
349.31488081,19
349.38646078,19
349.42468712,20
349.64079324,20
349.68373922,40
349.75725505,35
349.94577605,20
350.12198752,15
350.20223398,40
350.450452,38
350.58205114,40
350.71381857,19
350.76609772,9
350.84835749,16
350.92646476,20
351.10390044,20
351.19179144,20
351.69394654,14
351.82227406,40
351.8339981,40
352.22695872,20
352.29536785,20
352.52245785,19
352.53641466,18
352.70796419,20
352.79625418,38
352.87195068,20
352.92253437,60
353.05502089,14
353.07578163,20
353.17888214,19
353.21992992,20
353.26664683,20
353.30999587,19
353.63563808,19
353.82461209,20
354.08464935,19
354.1377537,19
354.23394751,20
354.3154643,20
354.34655982,19
354.35797032,20
354.55712418,20
354.78829174,39
354.94525906,13
355.0216077,38
355.03691546,20
